instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
16378,11/20/2012,4,1,11,3,0,2,1,2,13.94,17.425,71,7.0015,2
16379,11/20/2012,4,1,11,4,0,2,1,2,13.94,16.665,66,12.998,6
16380,11/20/2012,4,1,11,5,0,2,1,2,13.94,16.665,66,8.9981,34
16381,11/20/2012,4,1,11,6,0,2,1,2,13.94,16.665,71,11.0014,148
16382,11/20/2012,4,1,11,7,0,2,1,1,13.12,16.665,76,6.0032,418
16383,11/20/2012,4,1,11,8,0,2,1,1,13.94,16.665,71,8.9981,665
16384,11/20/2012,4,1,11,9,0,2,1,2,14.76,18.94,71,0,326
16385,11/20/2012,4,1,11,10,0,2,1,2,16.4,20.455,66,6.0032,176
16386,11/20/2012,4,1,11,11,0,2,1,2,17.22,21.21,67,6.0032,205
16387,11/20/2012,4,1,11,12,0,2,1,2,17.22,21.21,67,0,313
16388,11/20/2012,4,1,11,13,0,2,1,2,18.04,21.97,58,0,267
16389,11/20/2012,4,1,11,14,0,2,1,2,18.04,21.97,58,7.0015,224
16390,11/20/2012,4,1,11,15,0,2,1,2,18.86,22.725,55,7.0015,287
16391,11/20/2012,4,1,11,16,0,2,1,2,17.22,21.21,62,6.0032,395
16392,11/20/2012,4,1,11,17,0,2,1,2,16.4,20.455,71,11.0014,590
16393,11/20/2012,4,1,11,18,0,2,1,2,16.4,20.455,66,6.0032,550
16394,11/20/2012,4,1,11,19,0,2,1,2,16.4,20.455,71,0,384
16395,11/20/2012,4,1,11,20,0,2,1,2,15.58,19.695,76,0,235
16396,11/20/2012,4,1,11,21,0,2,1,1,14.76,18.94,71,0,157
16397,11/20/2012,4,1,11,22,0,2,1,1,14.76,18.94,71,0,122
16398,11/20/2012,4,1,11,23,0,2,1,1,13.12,16.665,81,7.0015,83
16399,11/21/2012,4,1,11,0,0,3,1,1,13.94,18.18,81,0,26
16400,11/21/2012,4,1,11,1,0,3,1,1,13.12,16.665,81,7.0015,14
16401,11/21/2012,4,1,11,2,0,3,1,1,11.48,14.395,87,7.0015,8
16402,11/21/2012,4,1,11,3,0,3,1,1,11.48,14.395,87,7.0015,2
16403,11/21/2012,4,1,11,4,0,3,1,1,11.48,14.395,87,7.0015,10
16404,11/21/2012,4,1,11,5,0,3,1,1,11.48,14.395,87,7.0015,29
16405,11/21/2012,4,1,11,6,0,3,1,1,11.48,15.15,87,6.0032,101
16406,11/21/2012,4,1,11,7,0,3,1,1,10.66,14.395,87,6.0032,273
16407,11/21/2012,4,1,11,8,0,3,1,2,11.48,15.15,81,6.0032,551
16408,11/21/2012,4,1,11,9,0,3,1,1,13.12,16.665,76,6.0032,365
16409,11/21/2012,4,1,11,10,0,3,1,1,14.76,18.94,62,0,172
16410,11/21/2012,4,1,11,11,0,3,1,1,16.4,20.455,50,12.998,241
16411,11/21/2012,4,1,11,12,0,3,1,1,18.04,21.97,41,12.998,344
16412,11/21/2012,4,1,11,13,0,3,1,1,18.04,21.97,35,15.0013,365
16413,11/21/2012,4,1,11,14,0,3,1,1,18.86,22.725,33,12.998,413
16414,11/21/2012,4,1,11,15,0,3,1,1,18.86,22.725,36,6.0032,449
16415,11/21/2012,4,1,11,16,0,3,1,1,18.04,21.97,33,8.9981,469
16416,11/21/2012,4,1,11,17,0,3,1,1,16.4,20.455,40,11.0014,374
16417,11/21/2012,4,1,11,18,0,3,1,1,17.22,21.21,38,7.0015,311
16418,11/21/2012,4,1,11,19,0,3,1,1,15.58,19.695,43,12.998,243
16419,11/21/2012,4,1,11,20,0,3,1,1,13.94,17.425,61,7.0015,136
16420,11/21/2012,4,1,11,21,0,3,1,1,14.76,18.94,50,0,105
16421,11/21/2012,4,1,11,22,0,3,1,1,13.94,18.18,49,0,88
16422,11/21/2012,4,1,11,23,0,3,1,1,13.12,17.425,61,0,57
16423,11/22/2012,4,1,11,0,1,4,0,1,13.12,16.665,66,6.0032,46
16424,11/22/2012,4,1,11,1,1,4,0,1,11.48,15.15,65,6.0032,42
16425,11/22/2012,4,1,11,2,1,4,0,1,9.84,12.88,75,6.0032,18
16426,11/22/2012,4,1,11,3,1,4,0,1,9.84,12.88,75,7.0015,6
16427,11/22/2012,4,1,11,4,1,4,0,1,9.02,11.365,80,8.9981,3
16428,11/22/2012,4,1,11,5,1,4,0,1,9.84,12.88,75,7.0015,8
16429,11/22/2012,4,1,11,6,1,4,0,1,10.66,13.635,70,7.0015,17
16430,11/22/2012,4,1,11,7,1,4,0,1,9.02,11.365,75,8.9981,56
16431,11/22/2012,4,1,11,8,1,4,0,1,9.84,12.12,75,8.9981,97
16432,11/22/2012,4,1,11,9,1,4,0,1,12.3,16.665,65,0,119
16433,11/22/2012,4,1,11,10,1,4,0,1,14.76,18.18,57,7.0015,219
16434,11/22/2012,4,1,11,11,1,4,0,1,17.22,21.21,41,6.0032,232
16435,11/22/2012,4,1,11,12,1,4,0,1,18.04,21.97,35,0,262
16436,11/22/2012,4,1,11,13,1,4,0,1,18.86,22.725,31,0,269
16437,11/22/2012,4,1,11,14,1,4,0,1,19.68,23.485,29,0,220
16438,11/22/2012,4,1,11,15,1,4,0,1,19.68,23.485,29,0,228
16439,11/22/2012,4,1,11,16,1,4,0,1,18.86,22.725,33,0,182
16440,11/22/2012,4,1,11,17,1,4,0,1,18.04,21.97,35,0,109
16441,11/22/2012,4,1,11,18,1,4,0,1,16.4,20.455,43,0,70
16442,11/22/2012,4,1,11,19,1,4,0,1,14.76,18.94,76,0,44
16443,11/22/2012,4,1,11,20,1,4,0,1,13.94,18.18,71,0,52
16444,11/22/2012,4,1,11,21,1,4,0,1,13.94,17.425,61,6.0032,46
16445,11/22/2012,4,1,11,22,1,4,0,1,13.12,17.425,61,0,44
16446,11/22/2012,4,1,11,23,1,4,0,1,12.3,16.665,70,0,36
16447,11/23/2012,4,1,11,0,0,5,1,1,11.48,15.91,65,0,32
16448,11/23/2012,4,1,11,1,0,5,1,1,11.48,15.15,81,6.0032,13
16449,11/23/2012,4,1,11,2,0,5,1,1,10.66,14.395,75,6.0032,5
16450,11/23/2012,4,1,11,3,0,5,1,1,10.66,15.15,70,0,1
16451,11/23/2012,4,1,11,4,0,5,1,1,9.84,12.88,75,7.0015,4
16452,11/23/2012,4,1,11,5,0,5,1,1,9.84,14.395,81,0,10
16453,11/23/2012,4,1,11,6,0,5,1,1,9.84,14.395,81,0,20
16454,11/23/2012,4,1,11,7,0,5,1,1,9.84,14.395,81,0,77
16455,11/23/2012,4,1,11,8,0,5,1,1,9.84,12.88,87,6.0032,94
16456,11/23/2012,4,1,11,9,0,5,1,1,11.48,14.395,75,7.0015,112
16457,11/23/2012,4,1,11,10,0,5,1,1,13.94,16.665,61,11.0014,201
16458,11/23/2012,4,1,11,11,0,5,1,1,16.4,20.455,50,12.998,251
16459,11/23/2012,4,1,11,12,0,5,1,1,18.04,21.97,38,16.9979,379
16460,11/23/2012,4,1,11,13,0,5,1,1,18.86,22.725,38,19.0012,424
16461,11/23/2012,4,1,11,14,0,5,1,1,20.5,24.24,36,16.9979,435
16462,11/23/2012,4,1,11,15,0,5,1,1,19.68,23.485,41,16.9979,447
16463,11/23/2012,4,1,11,16,0,5,1,2,19.68,23.485,41,7.0015,357
16464,11/23/2012,4,1,11,17,0,5,1,2,19.68,23.485,39,6.0032,300
16465,11/23/2012,4,1,11,18,0,5,1,2,18.86,22.725,44,0,208
16466,11/23/2012,4,1,11,19,0,5,1,2,18.86,22.725,47,11.0014,154
16467,11/23/2012,4,1,11,20,0,5,1,1,18.86,22.725,41,6.0032,142
16468,11/23/2012,4,1,11,21,0,5,1,1,18.86,22.725,47,16.9979,98
16469,11/23/2012,4,1,11,22,0,5,1,1,18.04,21.97,33,35.0008,79
16470,11/23/2012,4,1,11,23,0,5,1,1,17.22,21.21,38,30.0026,67
16471,11/24/2012,4,1,11,0,0,6,0,1,16.4,20.455,37,27.9993,42
16472,11/24/2012,4,1,11,1,0,6,0,1,13.94,14.395,42,32.9975,20
16473,11/24/2012,4,1,11,2,0,6,0,1,13.12,13.635,39,40.9973,32
16474,11/24/2012,4,1,11,3,0,6,0,1,11.48,12.88,41,23.9994,11
16475,11/24/2012,4,1,11,4,0,6,0,1,10.66,10.605,41,30.0026,3
16476,11/24/2012,4,1,11,5,0,6,0,1,10.66,11.365,41,22.0028,3
16477,11/24/2012,4,1,11,6,0,6,0,1,9.84,10.605,44,19.0012,10
16478,11/24/2012,4,1,11,7,0,6,0,2,10.66,11.365,41,22.0028,25
16479,11/24/2012,4,1,11,8,0,6,0,2,10.66,10.605,44,31.0009,62
16480,11/24/2012,4,1,11,9,0,6,0,2,10.66,10.605,41,30.0026,122
16481,11/24/2012,4,1,11,10,0,6,0,2,10.66,11.365,44,19.9995,142
16482,11/24/2012,4,1,11,11,0,6,0,2,11.48,12.88,41,19.9995,186
16483,11/24/2012,4,1,11,12,0,6,0,2,12.3,12.88,36,40.9973,199
16484,11/24/2012,4,1,11,13,0,6,0,1,13.12,15.15,36,22.0028,225
16485,11/24/2012,4,1,11,14,0,6,0,1,13.12,14.395,33,31.0009,207
16486,11/24/2012,4,1,11,15,0,6,0,1,12.3,13.635,36,31.0009,198
16487,11/24/2012,4,1,11,16,0,6,0,1,11.48,12.12,38,30.0026,170
16488,11/24/2012,4,1,11,17,0,6,0,1,10.66,11.365,41,26.0027,126
16489,11/24/2012,4,1,11,18,0,6,0,1,10.66,11.365,38,26.0027,145
16490,11/24/2012,4,1,11,19,0,6,0,1,10.66,12.12,41,16.9979,83
16491,11/24/2012,4,1,11,20,0,6,0,1,9.84,10.605,44,19.0012,58
16492,11/24/2012,4,1,11,21,0,6,0,1,9.84,11.365,44,12.998,75
16493,11/24/2012,4,1,11,22,0,6,0,1,9.84,11.365,44,16.9979,76
16494,11/24/2012,4,1,11,23,0,6,0,1,9.84,11.365,44,12.998,57
16495,11/25/2012,4,1,11,0,0,0,0,1,9.02,10.605,47,16.9979,34
16496,11/25/2012,4,1,11,1,0,0,0,1,9.02,11.365,44,12.998,36
16497,11/25/2012,4,1,11,2,0,0,0,1,9.02,9.85,44,23.9994,28
16498,11/25/2012,4,1,11,3,0,0,0,1,9.02,13.635,44,0,8
16499,11/25/2012,4,1,11,4,0,0,0,1,9.02,13.635,44,0,2
16500,11/25/2012,4,1,11,5,0,0,0,2,9.02,11.365,47,11.0014,3
16501,11/25/2012,4,1,11,6,0,0,0,2,9.02,12.12,47,7.0015,11
16502,11/25/2012,4,1,11,7,0,0,0,2,9.02,12.12,51,7.0015,21
16503,11/25/2012,4,1,11,8,0,0,0,2,9.02,11.365,51,12.998,34
16504,11/25/2012,4,1,11,9,0,0,0,2,9.84,11.365,48,15.0013,96
16505,11/25/2012,4,1,11,10,0,0,0,1,9.84,11.365,48,16.9979,139
16506,11/25/2012,4,1,11,11,0,0,0,2,10.66,12.88,41,15.0013,204
16507,11/25/2012,4,1,11,12,0,0,0,2,10.66,12.88,41,15.0013,202
16508,11/25/2012,4,1,11,13,0,0,0,2,10.66,12.88,41,11.0014,195
16509,11/25/2012,4,1,11,14,0,0,0,2,12.3,14.395,42,16.9979,203
16510,11/25/2012,4,1,11,15,0,0,0,1,12.3,14.395,42,16.9979,245
16511,11/25/2012,4,1,11,16,0,0,0,1,12.3,14.395,39,15.0013,228
16512,11/25/2012,4,1,11,17,0,0,0,1,11.48,13.635,41,11.0014,181
16513,11/25/2012,4,1,11,18,0,0,0,1,10.66,12.88,44,11.0014,141
16514,11/25/2012,4,1,11,19,0,0,0,1,10.66,15.15,41,0,127
16515,11/25/2012,4,1,11,20,0,0,0,1,9.84,14.395,60,0,119
16516,11/25/2012,4,1,11,21,0,0,0,1,10.66,15.15,48,0,64
16517,11/25/2012,4,1,11,22,0,0,0,1,9.84,14.395,60,0,62
16518,11/25/2012,4,1,11,23,0,0,0,1,9.02,12.88,69,6.0032,41
16519,11/26/2012,4,1,11,0,0,1,1,1,9.02,13.635,69,0,23
16520,11/26/2012,4,1,11,1,0,1,1,1,8.2,12.88,69,0,10
16521,11/26/2012,4,1,11,2,0,1,1,1,8.2,12.88,69,0,5
16522,11/26/2012,4,1,11,3,0,1,1,1,8.2,12.88,69,0,5
16523,11/26/2012,4,1,11,4,0,1,1,1,9.02,13.635,69,0,10
16524,11/26/2012,4,1,11,5,0,1,1,1,9.02,11.365,69,11.0014,41
16525,11/26/2012,4,1,11,6,0,1,1,1,9.02,13.635,69,0,124
16526,11/26/2012,4,1,11,7,0,1,1,1,9.84,14.395,65,0,365
16527,11/26/2012,4,1,11,8,0,1,1,1,9.84,14.395,65,0,638
16528,11/26/2012,4,1,11,9,0,1,1,1,11.48,15.15,56,6.0032,286
16529,11/26/2012,4,1,11,10,0,1,1,1,13.12,17.425,49,0,147
16530,11/26/2012,4,1,11,11,0,1,1,1,16.4,20.455,37,19.9995,130
16531,11/26/2012,4,1,11,12,0,1,1,1,17.22,21.21,35,7.0015,210
16532,11/26/2012,4,1,11,13,0,1,1,1,17.22,21.21,35,7.0015,217
16533,11/26/2012,4,1,11,14,0,1,1,1,17.22,21.21,35,0,228
16534,11/26/2012,4,1,11,15,0,1,1,1,17.22,21.21,35,6.0032,230
16535,11/26/2012,4,1,11,16,0,1,1,1,18.04,21.97,30,0,346
16536,11/26/2012,4,1,11,17,0,1,1,1,17.22,21.21,32,0,553
16537,11/26/2012,4,1,11,18,0,1,1,1,14.76,17.425,50,11.0014,521
16538,11/26/2012,4,1,11,19,0,1,1,1,13.94,18.18,53,0,371
16539,11/26/2012,4,1,11,20,0,1,1,1,13.94,18.18,49,0,277
16540,11/26/2012,4,1,11,21,0,1,1,1,13.94,18.18,49,0,181
16541,11/26/2012,4,1,11,22,0,1,1,1,13.12,17.425,61,0,104
16542,11/26/2012,4,1,11,23,0,1,1,2,13.12,16.665,66,7.0015,65
16543,11/27/2012,4,1,11,0,0,2,1,2,13.12,16.665,66,6.0032,26
16544,11/27/2012,4,1,11,1,0,2,1,2,13.12,16.665,70,8.9981,6
16545,11/27/2012,4,1,11,2,0,2,1,2,13.12,15.91,70,11.0014,5
16546,11/27/2012,4,1,11,3,0,2,1,3,13.12,16.665,70,8.9981,4
16547,11/27/2012,4,1,11,4,0,2,1,3,12.3,14.395,81,12.998,5
16548,11/27/2012,4,1,11,5,0,2,1,2,12.3,14.395,81,15.0013,31
16549,11/27/2012,4,1,11,6,0,2,1,2,12.3,15.15,81,11.0014,100
16550,11/27/2012,4,1,11,7,0,2,1,3,12.3,15.15,81,8.9981,293
16551,11/27/2012,4,1,11,8,0,2,1,3,13.12,15.91,81,11.0014,500
16552,11/27/2012,4,1,11,9,0,2,1,2,13.12,16.665,81,8.9981,268
16553,11/27/2012,4,1,11,10,0,2,1,3,13.12,15.91,81,12.998,57
16554,11/27/2012,4,1,11,11,0,2,1,3,12.3,13.635,87,19.9995,65
16555,11/27/2012,4,1,11,12,0,2,1,3,11.48,12.88,87,26.0027,76
16556,11/27/2012,4,1,11,13,0,2,1,3,11.48,13.635,87,16.9979,77
16557,11/27/2012,4,1,11,14,0,2,1,3,11.48,12.88,87,23.9994,94
16558,11/27/2012,4,1,11,15,0,2,1,2,12.3,13.635,75,19.9995,155
16559,11/27/2012,4,1,11,16,0,2,1,2,12.3,13.635,75,19.9995,257
16560,11/27/2012,4,1,11,17,0,2,1,2,12.3,13.635,75,26.0027,527
16561,11/27/2012,4,1,11,18,0,2,1,1,10.66,11.365,81,23.9994,482
16562,11/27/2012,4,1,11,19,0,2,1,1,10.66,12.88,73,19.9995,350
16563,11/27/2012,4,1,11,20,0,2,1,1,10.66,11.365,75,22.0028,232
16564,11/27/2012,4,1,11,21,0,2,1,1,9.84,10.605,81,19.0012,185
16565,11/27/2012,4,1,11,22,0,2,1,1,9.84,12.12,81,11.0014,97
16566,11/27/2012,4,1,11,23,0,2,1,2,10.66,12.12,81,16.9979,67
16567,11/28/2012,4,1,11,0,0,3,1,2,10.66,12.12,75,16.9979,23
16568,11/28/2012,4,1,11,1,0,3,1,2,10.66,12.88,75,15.0013,12
16569,11/28/2012,4,1,11,2,0,3,1,2,10.66,12.88,75,15.0013,1
16570,11/28/2012,4,1,11,3,0,3,1,2,10.66,12.88,70,15.0013,3
16571,11/28/2012,4,1,11,4,0,3,1,2,10.66,12.88,70,12.998,4
16572,11/28/2012,4,1,11,5,0,3,1,2,10.66,13.635,70,8.9981,39
16573,11/28/2012,4,1,11,6,0,3,1,2,10.66,12.88,65,15.0013,136
16574,11/28/2012,4,1,11,7,0,3,1,2,10.66,12.88,56,12.998,409
16575,11/28/2012,4,1,11,8,0,3,1,1,9.84,10.605,60,19.0012,692
16576,11/28/2012,4,1,11,9,0,3,1,1,11.48,13.635,52,12.998,322
16577,11/28/2012,4,1,11,10,0,3,1,1,12.3,15.91,49,7.0015,161
16578,11/28/2012,4,1,11,11,0,3,1,1,13.12,15.91,45,11.0014,146
16579,11/28/2012,4,1,11,12,0,3,1,1,13.94,15.15,42,26.0027,208
16580,11/28/2012,4,1,11,13,0,3,1,1,13.94,16.665,42,12.998,214
16581,11/28/2012,4,1,11,14,0,3,1,1,14.76,16.665,40,19.9995,176
16582,11/28/2012,4,1,11,15,0,3,1,1,14.76,16.665,32,22.0028,179
16583,11/28/2012,4,1,11,16,0,3,1,1,14.76,16.665,29,16.9979,325
16584,11/28/2012,4,1,11,17,0,3,1,1,13.94,16.665,31,8.9981,563
16585,11/28/2012,4,1,11,18,0,3,1,1,13.12,15.15,33,19.0012,542
16586,11/28/2012,4,1,11,19,0,3,1,1,13.12,15.91,36,11.0014,387
16587,11/28/2012,4,1,11,20,0,3,1,1,13.12,16.665,36,8.9981,263
16588,11/28/2012,4,1,11,21,0,3,1,1,12.3,15.15,39,11.0014,223
16589,11/28/2012,4,1,11,22,0,3,1,1,11.48,13.635,45,11.0014,154
16590,11/28/2012,4,1,11,23,0,3,1,1,10.66,13.635,48,8.9981,78
16591,11/29/2012,4,1,11,0,0,4,1,1,9.84,12.88,56,6.0032,29
16592,11/29/2012,4,1,11,1,0,4,1,1,9.02,12.88,64,6.0032,16
16593,11/29/2012,4,1,11,2,0,4,1,1,9.02,13.635,64,0,7
16594,11/29/2012,4,1,11,4,0,4,1,1,8.2,11.365,75,6.0032,7
16595,11/29/2012,4,1,11,5,0,4,1,1,8.2,12.88,69,0,42
16596,11/29/2012,4,1,11,6,0,4,1,1,9.02,13.635,69,0,121
16597,11/29/2012,4,1,11,7,0,4,1,1,8.2,12.88,64,0,362
16598,11/29/2012,4,1,11,8,0,4,1,1,8.2,11.365,69,7.0015,679
16599,11/29/2012,4,1,11,9,0,4,1,1,9.84,14.395,60,0,299
16600,11/29/2012,4,1,11,10,0,4,1,1,11.48,15.15,65,6.0032,178
16601,11/29/2012,4,1,11,11,0,4,1,1,14.76,17.425,37,15.0013,163
16602,11/29/2012,4,1,11,12,0,4,1,1,14.76,17.425,40,11.0014,236
16603,11/29/2012,4,1,11,13,0,4,1,1,15.58,19.695,32,8.9981,224
16604,11/29/2012,4,1,11,14,0,4,1,1,14.76,17.425,43,15.0013,187
16605,11/29/2012,4,1,11,15,0,4,1,1,14.76,16.665,43,19.0012,220
16606,11/29/2012,4,1,11,16,0,4,1,1,14.76,17.425,40,15.0013,370
16607,11/29/2012,4,1,11,17,0,4,1,1,13.94,16.665,39,12.998,561
16608,11/29/2012,4,1,11,18,0,4,1,1,13.12,15.91,49,11.0014,537
16609,11/29/2012,4,1,11,19,0,4,1,1,12.3,14.395,52,12.998,344
16610,11/29/2012,4,1,11,20,0,4,1,1,12.3,15.15,52,11.0014,252
16611,11/29/2012,4,1,11,21,0,4,1,1,10.66,13.635,65,8.9981,208
16612,11/29/2012,4,1,11,22,0,4,1,1,10.66,14.395,70,6.0032,151
16613,11/29/2012,4,1,11,23,0,4,1,1,11.48,15.91,61,0,130
16614,11/30/2012,4,1,11,0,0,5,1,1,10.66,12.88,70,11.0014,52
16615,11/30/2012,4,1,11,1,0,5,1,1,9.84,12.88,70,6.0032,19
16616,11/30/2012,4,1,11,2,0,5,1,1,9.84,14.395,75,0,12
16617,11/30/2012,4,1,11,3,0,5,1,1,9.84,14.395,75,0,4
16618,11/30/2012,4,1,11,4,0,5,1,1,9.02,13.635,75,0,3
16619,11/30/2012,4,1,11,5,0,5,1,1,8.2,12.88,80,0,40
16620,11/30/2012,4,1,11,6,0,5,1,1,8.2,12.88,86,0,106
16621,11/30/2012,4,1,11,7,0,5,1,1,9.02,13.635,80,0,352
16622,11/30/2012,4,1,11,8,0,5,1,2,9.02,12.88,80,6.0032,729
16623,11/30/2012,4,1,11,9,0,5,1,1,9.84,12.88,75,6.0032,330
16624,11/30/2012,4,1,11,10,0,5,1,2,12.3,16.665,65,0,169
16625,11/30/2012,4,1,11,11,0,5,1,2,13.94,17.425,53,6.0032,201
16626,11/30/2012,4,1,11,12,0,5,1,2,15.58,19.695,46,0,268
16627,11/30/2012,4,1,11,13,0,5,1,2,16.4,20.455,40,11.0014,262
16628,11/30/2012,4,1,11,14,0,5,1,2,16.4,20.455,40,7.0015,251
16629,11/30/2012,4,1,11,15,0,5,1,2,17.22,21.21,38,7.0015,296
16630,11/30/2012,4,1,11,16,0,5,1,1,16.4,20.455,43,8.9981,405
16631,11/30/2012,4,1,11,17,0,5,1,1,14.76,17.425,50,12.998,582
16632,11/30/2012,4,1,11,18,0,5,1,2,13.94,18.18,61,0,509
16633,11/30/2012,4,1,11,19,0,5,1,1,13.12,17.425,66,0,377
16634,11/30/2012,4,1,11,20,0,5,1,1,13.12,17.425,66,0,245
16635,11/30/2012,4,1,11,21,0,5,1,1,12.3,15.91,75,6.0032,183
16636,11/30/2012,4,1,11,22,0,5,1,1,12.3,16.665,75,0,163
16637,11/30/2012,4,1,11,23,0,5,1,2,12.3,15.91,75,6.0032,110
16638,12/1/2012,4,1,12,0,0,6,0,1,10.66,15.15,81,0,108
16639,12/1/2012,4,1,12,1,0,6,0,1,10.66,15.15,81,0,69
16640,12/1/2012,4,1,12,2,0,6,0,2,10.66,15.15,81,0,50
16641,12/1/2012,4,1,12,3,0,6,0,2,10.66,13.635,81,8.9981,15
16642,12/1/2012,4,1,12,4,0,6,0,1,10.66,14.395,81,6.0032,5
16643,12/1/2012,4,1,12,5,0,6,0,1,9.84,12.88,87,6.0032,13
16644,12/1/2012,4,1,12,6,0,6,0,1,9.84,12.12,87,8.9981,27
16645,12/1/2012,4,1,12,7,0,6,0,2,9.84,12.12,87,8.9981,63
16646,12/1/2012,4,1,12,8,0,6,0,2,9.84,12.12,87,8.9981,144
16647,12/1/2012,4,1,12,9,0,6,0,2,10.66,12.12,93,16.9979,193
16648,12/1/2012,4,1,12,10,0,6,0,2,11.48,13.635,89,11.0014,256
16649,12/1/2012,4,1,12,11,0,6,0,2,13.12,16.665,76,7.0015,392
16650,12/1/2012,4,1,12,12,0,6,0,2,13.12,16.665,81,6.0032,446
16651,12/1/2012,4,1,12,13,0,6,0,2,13.94,18.18,76,0,509
16652,12/1/2012,4,1,12,14,0,6,0,2,14.76,18.94,71,0,479
16653,12/1/2012,4,1,12,15,0,6,0,2,16.4,20.455,62,0,484
16654,12/1/2012,4,1,12,16,0,6,0,2,15.58,19.695,66,0,443
16655,12/1/2012,4,1,12,17,0,6,0,2,13.94,17.425,76,7.0015,320
16656,12/1/2012,4,1,12,18,0,6,0,2,13.94,18.18,76,0,297
16657,12/1/2012,4,1,12,19,0,6,0,2,13.12,17.425,81,0,249
16658,12/1/2012,4,1,12,20,0,6,0,1,13.12,17.425,81,0,198
16659,12/1/2012,4,1,12,21,0,6,0,2,12.3,16.665,87,0,158
16660,12/1/2012,4,1,12,22,0,6,0,2,12.3,16.665,87,0,147
16661,12/1/2012,4,1,12,23,0,6,0,2,13.12,17.425,81,0,126
16662,12/2/2012,4,1,12,0,0,0,0,2,12.3,15.91,87,6.0032,117
16663,12/2/2012,4,1,12,1,0,0,0,2,12.3,15.91,87,6.0032,94
16664,12/2/2012,4,1,12,2,0,0,0,2,12.3,16.665,87,0,74
16665,12/2/2012,4,1,12,3,0,0,0,2,10.66,15.15,93,0,25
16666,12/2/2012,4,1,12,4,0,0,0,2,10.66,15.15,93,0,7
16667,12/2/2012,4,1,12,5,0,0,0,2,10.66,15.15,93,0,8
16668,12/2/2012,4,1,12,6,0,0,0,2,9.84,12.12,93,8.9981,16
16669,12/2/2012,4,1,12,7,0,0,0,2,9.84,12.12,93,8.9981,31
16670,12/2/2012,4,1,12,8,0,0,0,2,10.66,14.395,93,6.0032,93
16671,12/2/2012,4,1,12,9,0,0,0,2,11.48,13.635,93,11.0014,172
16672,12/2/2012,4,1,12,10,0,0,0,2,12.3,16.665,87,0,293
16673,12/2/2012,4,1,12,11,0,0,0,2,13.12,15.91,81,11.0014,355
16674,12/2/2012,4,1,12,12,0,0,0,2,13.94,16.665,81,11.0014,520
16675,12/2/2012,4,1,12,13,0,0,0,1,16.4,20.455,71,15.0013,431
16676,12/2/2012,4,1,12,14,0,0,0,1,18.04,21.97,62,16.9979,473
16677,12/2/2012,4,1,12,15,0,0,0,1,18.04,21.97,67,8.9981,417
16678,12/2/2012,4,1,12,16,0,0,0,2,18.04,21.97,67,7.0015,443
16679,12/2/2012,4,1,12,17,0,0,0,3,16.4,20.455,76,12.998,303
16680,12/2/2012,4,1,12,18,0,0,0,2,18.04,21.97,72,7.0015,203
16681,12/2/2012,4,1,12,19,0,0,0,2,16.4,20.455,82,12.998,174
16682,12/2/2012,4,1,12,20,0,0,0,2,17.22,21.21,82,12.998,154
16683,12/2/2012,4,1,12,21,0,0,0,2,18.04,21.97,77,15.0013,99
16684,12/2/2012,4,1,12,22,0,0,0,2,18.04,21.97,77,12.998,96
16685,12/2/2012,4,1,12,23,0,0,0,2,17.22,21.21,82,8.9981,51
16686,12/3/2012,4,1,12,0,0,1,1,2,17.22,21.21,82,11.0014,21
16687,12/3/2012,4,1,12,1,0,1,1,1,16.4,20.455,82,8.9981,13
16688,12/3/2012,4,1,12,2,0,1,1,1,17.22,21.21,77,11.0014,10
16689,12/3/2012,4,1,12,3,0,1,1,1,15.58,19.695,87,0,8
16690,12/3/2012,4,1,12,4,0,1,1,1,14.76,18.94,93,0,5
16691,12/3/2012,4,1,12,5,0,1,1,1,13.94,17.425,93,6.0032,38
16692,12/3/2012,4,1,12,6,0,1,1,1,14.76,18.94,93,0,138
16693,12/3/2012,4,1,12,7,0,1,1,2,13.94,18.18,93,0,396
16694,12/3/2012,4,1,12,8,0,1,1,1,14.76,18.94,93,0,731
16695,12/3/2012,4,1,12,9,0,1,1,1,16.4,20.455,87,6.0032,308
16696,12/3/2012,4,1,12,10,0,1,1,1,18.04,21.97,77,8.9981,136
16697,12/3/2012,4,1,12,11,0,1,1,1,19.68,23.485,77,8.9981,233
16698,12/3/2012,4,1,12,12,0,1,1,1,21.32,25,68,11.0014,268
16699,12/3/2012,4,1,12,13,0,1,1,1,23.78,27.275,56,6.0032,321
16700,12/3/2012,4,1,12,14,0,1,1,1,24.6,31.06,53,0,260
16701,12/3/2012,4,1,12,15,0,1,1,1,24.6,31.06,56,0,268
16702,12/3/2012,4,1,12,16,0,1,1,1,24.6,31.06,53,8.9981,442
16703,12/3/2012,4,1,12,17,0,1,1,1,21.32,25,63,7.0015,708
16704,12/3/2012,4,1,12,18,0,1,1,1,20.5,24.24,68,6.0032,692
16705,12/3/2012,4,1,12,19,0,1,1,1,20.5,24.24,68,6.0032,471
16706,12/3/2012,4,1,12,20,0,1,1,2,18.86,22.725,77,0,300
16707,12/3/2012,4,1,12,21,0,1,1,1,18.04,21.97,82,12.998,221
16708,12/3/2012,4,1,12,22,0,1,1,1,17.22,21.21,82,7.0015,144
